"coefficient","Author"
0.962138116821202,"F. De Raedemaeker"
0.986634265473601,"Jules Persyn"
1.03721328857552,"K.M. Houtaar"
1.04796923825475,"René Goris"
1.08021721414853,"H. Geerts"
1.17696889572599,"Raymond Jouve"
1.1877165949502,"Achilles Mussche"
1.27665194776142,"Alb. vander Elst"
1.37393939013972,"Leo van Riel"
1.40327701576978,"L. Elaut"
1.44569351311598,"J.M.F. Stalpers"
1.46465654715301,"M.E. Belpaire"
1.61009138846268,"Willem Richard Boer"
1.80006053399579,"M.R. Pauwels"
1.99930879031561,"C. Winkler"
2.2009901192666,"Max Lamberty"
2.45131810549873,"Arthur Meulemans"
