"coefficient","Author"
3.21735904605493,"Marita Mathijsen"
3.21736035513029,"W. Blok"
3.21738291504561,"Jan van Luxemburg"
3.21738293620836,"W.J. Aerts"
3.22001571586245,"Carla van Lidth de Jeude"
3.22269849898781,"Jo Daan"
3.22274265521632,"Hans Berghuis"
3.22274721355071,"Remieg Aerts"
3.22563151879947,"Eduard Amter"
3.2280584803511,"Piet Kralt"
3.22809346732017,"Bertus Aafjes"
3.22809984092467,"Louise O. Fresco"
3.22811827059631,"H.E.H. van Loon"
3.2284120015884,"Emile Clemens"
3.22880438932767,"Frans Delbeke"
3.23345089273619,"Jacq Firmin Vogelaar"
3.23401087571578,"J. Veerman"
3.2344096873515,"Pierre Berteloot"
3.23880348114504,"Nop Maas"
3.23881701909801,"Andries Querido"
3.23913898648525,"Hans van Stralen"
3.23929122921692,"G.H. 's- Gravesande"
3.24413689471934,"Jan Oegema"
3.24448859060064,"J. Bosboom Nz."
3.24455350546444,"Karel van het Reve"
3.24455650429892,"Til Brugman"
3.24455710689627,"Maurits Uyldert"
3.24629626683533,"Karel van den Oever"
3.24812621561952,"Gerrit Simons"
3.24949626653168,"Hans Anten"
3.24954638682299,"Marcel Möring"
3.24955670676289,"Wiek Röling"
3.25244842261138,"Christine D'haen"
3.25488147507019,"Joost van der Vleuten"
3.25505113079699,"Albert van Hoogenbemt"
3.25521634917661,"Kristien Hemmerechts"
3.26027710684744,"N.G. van Kampen"
3.26029809356867,"M.R.J. Brinkgreve"
3.26057706395698,"Toon Tellegen"
3.2650217260498,"P.H. van Moerkerken jr."
3.26557424043475,"W.R.D. van Oostrum"
3.26557556838945,"Erica van Boven"
3.26560109310698,"Kees de Bakker"
3.26563549614401,"Dorinde van Oort"
3.26563685184126,"Geert Lernout"
3.26563691325714,"Ethel Portnoy"
3.26563824144447,"Martien Kappers"
3.26593415341381,"Stefaan van den Bremt"
3.26593555136157,"Thomas Rosenboom"
3.26593747452032,"Frans de Rover"
3.27080267044633,"Basuki Gunawan"
3.27085448813209,"Maria Dermoût"
3.27099287777176,"Peter Buwalda"
3.27099423526044,"Eric de Kuyper"
3.27129334186622,"Eric de Volder"
3.27129474257473,"Koen Peeters"
3.27346083382442,"Gilbert Degroote"
3.27601821772521,"Okke Jager"
3.27635578989624,"Tonnus Oosterhoff"
3.27664628656351,"Piet Meeuse"
3.27714681222381,"C.H. van Os"
3.28171474797573,"Marc Reugebrink"
3.2817148283087,"Mark van Andel"
3.28171619206231,"Leon Gommers"
3.28707929276144,"Marc Kregting"
3.28708581114097,"Erwin Mortier"
3.29705105602347,"Ton van Oudwijk"
3.29923933944612,"Pierre Kemp"
3.30293833092174,"Bastiaan Adriaan Pieter van Dam"
3.3066897729054,"Just Havelaar"
3.30753457028259,"Remco Campert"
3.30757859283097,"Pszisko Jacobs"
3.31808283786027,"Ed. Hoornik"
3.32091643394677,"Johan Daisne"
3.32189102147933,"Willem Nieuwenhuis"
3.32654915938707,"Jan Fabricius"
3.32757967949624,"Albert van Driessche"
3.33376998304201,"C.F.A. van Dam"
3.33383754165744,"Roger van de Velde"
3.33511171164863,"Jan Strobbe"
3.33519351731273,"Marie Schmitz"
3.34247053121101,"Martinus Nijhoff"
3.34977757639823,"Hendrik de Vries"
3.35189697547476,"Geerten Gossaert"
3.36121817292216,"W.A.P. Smit"
3.36757376972456,"Top Naeff"
3.37095276087312,"Willem Pée"
3.37219332306127,"Jozef de Voght"
3.37580197526386,"R. Galderoux"
3.37750552371397,"J.W. van Cittert"
3.37794889704567,"H. van Gorp"
3.38160221668846,"Georges Wildemeersch"
3.38173057916788,"Willem Elsschot"
3.39108553326296,"Henk Krijger"
3.39684789434869,"Willemien B. de Vries"
3.40013496789276,"F. De Raedemaeker"
3.41299748350242,"Bernard Verstraete"
3.4137145387237,"Bernard van Delfshaven"
3.41602438057932,"Maurits Mok"
3.42318893434298,"Elly Touwen-Bouwsma"
3.43462139011283,"Ben Stroman"
3.4348279510454,"Filip de Pillecyn"
3.4377938773168,"Louis de Bourbon"
3.43897119386353,"Agnes M. Zwaneveld"
3.454810948816,"Herman Liebaers"
3.46000827479806,"Jos de Roo"
3.46560910400737,"Ger Groot"
3.47574480339304,"H.J. Verkuyl"
3.47582178513009,"Gerard Unger"
3.47582185402742,"Herman de Kat"
3.47582522806529,"Helen Gerretsen"
3.48629257351408,"Paul de Ryck"
3.48634303694309,"Joke J. Hermsen"
3.49197370150251,"Atte Jongstra"
3.4985034874831,"W. Kramer"
3.50968906835363,"Emmy van Lokhorst"
3.51057783625363,"Pol Hoste"
3.51597507142951,"Peter van Zonneveld"
3.52747287674253,"Hélène Swarth"
3.53010282970117,"J.R. Evenhuis"
3.5577635111226,"Jef Last"
3.57296561723305,"Bert Voeten"
3.57337539395414,"M.E. Belpaire"
3.5753413260647,"W.A.M. de Moor"
3.58492134487212,"Hugo Claus"
3.64859294856752,"G.L. Durlacher"
3.6523833578414,"Guido van Heulendonk"
3.6552657785427,"Lieven Rens"
3.69452095776498,"Willem Brakman"
3.72435937092499,"Guido Eekhaut"
3.73790864687806,"Patricia de Martelaere"
