"coefficient","Author"
-1.17748631791539,"Victor Heylen"
-1.17748628092711,"A. de Meyer"
-1.17747465380277,"John L. Brown"
-1.17742460768434,"Gaston de Jaegher"
-1.17742459535128,"Louis H.M. Monden"
-1.17741804666745,"G.F.W. van Berckel"
-1.17740109191552,"Henri Francois Técoz"
-1.17740108451461,"M. Coutinho"
-1.17739657127037,"Neels Everards"
-1.17739376918066,"J. van Wing"
-1.1773937568461,"L. de Borman"
-1.17739373218154,"J. Noë"
-1.17738720604952,"A.C. Verbeek"
-1.17738719860901,"W. Gerdes"
-1.17738719612869,"E. Smedes"
-1.17737082793459,"J.P.B. Josselin de Jong"
-1.17737026665619,"W. Cahn"
-1.17737024516376,"Hannah van Wieringen"
-1.17736781977007,"Frans Delbeke"
-1.17736781730315,"Tonny van der Horst"
-1.1773657247392,"H.J. van Boekhoven"
-1.17736294504322,"Pieter-Emmanuel Oyen"
-1.17736294257545,"Philippine vande Putte"
-1.16925420055206,"Fr. Nooyens"
-1.16920430625034,"Albert Deblaere"
-1.16919809924445,"L. Aletrino"
-1.16919792090207,"J. Kruseman"
-1.16917358311795,"Albert Van den Daele"
-1.16914990334876,"Gerard Reve"
-1.16914781148213,"Piet Heus"
-1.16914776616667,"Josee van Dirickx"
-1.16914571965859,"Jac. Kort"
-1.16914571737458,"Aart Romijn"
-1.16914286658562,"R. Caron"
-1.16914286430026,"Marcel Cordemans"
-1.16914286201491,"Fr. van Baarle"
-1.16914285972958,"J. Masson"
-1.16914285744426,"J. Boers"
-1.16914285058896,"John Murray"
-1.16914284144969,"R. Windey"
-1.16914199627251,"M.J. Jochems"
-1.16816760739021,"Marie Ramondt"
-1.16696634118791,"Henri Wiessing"
-1.16657901770043,"Louis Paul Boon"
-1.16595204802648,"Ab Visser"
-1.16530800080606,"J.L. Pauwels"
-1.16124292801536,"J.M. Sterken"
-1.16105882883217,"Luc Indestege"
-1.16098572780942,"Sjoerd van der Schaaf"
-1.1609836965146,"Herwig Hensen"
-1.16097788168264,"Honoratius Sengers"
-1.16097273563445,"W. Vloedgraven-Stuyver"
-1.1609727335165,"Dirk Schoute"
-1.16097269074049,"Eduard Verkade"
-1.16097268862268,"J.R. Thorbecke"
-1.16095747586822,"Yge Foppema"
-1.15295616621153,"J.P. van Praag"
-1.1528342075909,"B.L. van der Waerden"
-1.15283416045925,"R.P. Cleveringa"
-1.15283415658571,"Amoene van Haersolte"
-1.15283407541667,"A.V.N. van Woerden"
-1.15283407154358,"H.Th. de Booy"
-1.15280370755687,"A.G.M. van Melsen"
-1.15280370174549,"Maarten Schneider"
-1.15280366430342,"Carl Mennicke"
-1.15280366236604,"Th.C. van Stockum"
-1.15280366042868,"J.L.F. van Essen"
-1.15280365074315,"P. Krug"
-1.15278575366586,"L.P.J. Braat"
-1.1527857254849,"Thomas Mann"
-1.15278572356257,"Noegroho"
-1.14836818710476,"Jaap Das"
-1.14808210853666,"A.A.W. Hubrecht"
-1.14717670420571,"René Berghen"
-1.14517965174384,"Jo de Wit"
-1.14478135238211,"Charles B. Timmer"
-1.14475130083395,"Gerrit Kouwenaar"
-1.14472933660557,"D. Hendrikse"
-1.14472932964633,"P.B. van Dalfsen"
-1.14469048073228,"Gabriël Smit"
-1.14469018070463,"Hans Warren"
-1.14467197659628,"Bernard van Delfshaven"
-1.14466015942619,"F.W. Zeylmans van Emmichoven"
-1.14466010086387,"A.N. Molenaar"
-1.14466009910691,"Marianne Philips"
-1.14465979476049,"M. Klaassen"
-1.14464468228172,"H. de Buck"
-1.144644680537,"J. Barten S.J."
-1.14464158671114,"H.P.H. Teesing"
-1.14464151957145,"W.H. van Dobben"
-1.14463818808847,"Feitse Boerwinkel"
-1.14463425688031,"P.A.F. van Veen"
-1.14463425513857,"J.H. van Lessen"
-1.14463421077709,"A.G.J. Hermans"
-1.14198935585591,"G.H. Blanken"
-1.13923165785166,"C.W. Roldanus"
-1.13655381137871,"Jan Slagter"
-1.13654645532692,"P. Maximilianus O.F.M. Cap."
-1.13654209027597,"Johanna K. Oudendijk"
-1.13654208869857,"John Vandenbergh"
-1.13654208712118,"A.H. Luijdjens"
-1.13652360775423,"A.F. Coenen"
-1.13652353637734,"H. Nijhoff"
-1.1365235348156,"Albert van Hoogenbemt"
-1.13652352657504,"C.A. van Peursen"
-1.13651622879845,"G. Jo Steenbergen"
-1.13336009551014,"A. Kessen"
-1.13329547361359,"Dingeman van der Stoep"
-1.12898821973285,"Jef Suys"
-1.12869609154001,"Arthur Lehning"
-1.12867819935374,"Marten Brouwer"
-1.12849161897649,"Willem G. van Maanen"
-1.1284884587545,"Aize de Visser"
-1.12845419513523,"A.G. van der Horst"
-1.12844993745029,"W.J. van der Molen"
-1.12844993605252,"Charles Wentinck"
-1.12844990859588,"E.H. ter Kuile"
-1.12844990719803,"Henriëtte Schuurbeque Boeye"
-1.12844990580018,"Jeanne Liedmeier"
-1.12843463743609,"Arie Mout"
-1.12843130797077,"Jac. de Graaf"
-1.12843130658806,"G.J. Renes"
-1.1284240438462,"G.Th.M. Verhaak"
-1.12842403988661,"J. Naarding"
-1.12842403573965,"Jacob Haantjes"
-1.12456568757977,"Tom Eekman"
-1.12443876075354,"Lucas van der Land"
-1.1237093995869,"Fred Polak"
-1.12283105597216,"Joos Florquin"
-1.12222578067468,"Karel van het Reve"
-1.12214584053691,"J.M.J. Kooy"
-1.12052974000519,"J.H. Schouten"
-1.1204419171032,"A.J.J. de Witte"
-1.12042525743757,"Jean Paul Sartre"
-1.12041361900753,"Doris Lessing"
-1.1204136165728,"Barend Rijdes"
-1.12038368997145,"L.J.M. Feber"
-1.1203835781106,"F. Bender"
-1.12038357689263,"Marius Flothuis"
-1.1203651291804,"Guus Vleugel"
-1.12036512797588,"F. van Sandwijk"
-1.12036512385455,"Asrul Sani"
-1.12035780427083,"S.P. Uri"
-1.12035780306673,"Jan Poortman"
-1.11806349951692,"Manuel van Loggem"
-1.11743022834015,"B. Sluimers"
-1.11281969128624,"Cornelis Rijnsdorp"
-1.11258312122786,"Herman van den Bergh"
-1.11238493774241,"Jan Pedroli"
-1.11238173833119,"Jan Das"
-1.11234369139035,"J.H. Plokker"
-1.11234364598208,"G.H.M. van Huet"
-1.11234364248686,"Anton Kloppers"
-1.11234363211676,"J.H. Kernkamp"
-1.11234359687195,"Bernard Vlekke"
-1.11232850003169,"F.W.N. Hugenholtz"
-1.11232495856732,"Basuki Gunawan"
-1.11232189202411,"D. Kilinow"
