"coefficient","Author"
0,"Marc Groenhuijsen"
0,"Jolande Withuis"
0,"Reinold Vugs"
0,"Maarten Asscher"
0,"Piet Gerbrandy"
0,"E.J. Dommering"
0,"Jos Joosten"
0,"Astère Michel Dhondt"
0,"D. Frenkel"
0,"R.Th. van der Paardt"
0,"Boris Todoroff"
0,"G.J. Vis"
0,"Isabel Hoving"
0,"Fritz A. Ponelis"
0,"Guy Janssens"
0,"P.G.J. van Sterkenburg"
0,"Dieuwke E. van der Poel"
0,"Frank van Lamoen"
0,"Marcel de Smedt"
0,"H. Duits"
0,"Willem G. van Maanen"
0,"M.G. Buist"
0,"J.C. Bedaux"
0,"G. le Maire"
0,"Geerten Gossaert"
0,"Jan Hendrik Jongkees"
0,"Gerrit Kamphuis"
0,"Jacob Smit"
0,"Th. Swart Abrahamsz"
0,"Jan F. de Zanger"
0,"H.G. Surie"
0,"E. van der Heijden"
0,"Simon Kooyman"
0,"R. Galderoux"
0,"F.W. van Heerikhuizen"
0,"Wim Zaal"
0,"Kees Ouboter"
0,"Willem Schrickx"
0,"Pieter Jan Bouman"
0,"Hans Freudenthal"
0,"J.L. Snethlage"
0,"Pearl S. Buck"
0,"Casper Höweler"
0,"H.L. Bezoen"
0,"K. Kooiman"
0,"P.J. Risseeuw"
0,"Jos de Haes"
0,"M.A. Muusses"
0,"C.F.A. van Dam"
0,"Martha de Castro"
0,"Joaquín E. Weiss y Sánchez"
0,"A. Methöfer"
0,"Leo Vroman"
0,"R.A.J. van Lier"
0,"Herman Uyttersprot"
0,"Frans De Bruyn"
0,"M.C. v.d. Panne"
0,"Jacoba M. Vreugdenhil"
0,"Emiel van Hemeldonck"
0,"A.P. Grové"
0,"J.E. van der Pot"
0,"Willem Arnold Pieter Pistorius"
0,"Conradus Leemans"
0,"D.J. Coster"
0,"L.Ph.C. van den Bergh"
0,"Hendrik Chistiaan Millies"
0,"E.B. Kielstra"
0,"J.N. Swallow"
0,"Marcel Baudet"
0,"Amand Berteloot"
0,"Paul Pelckmans"
0,"Teun Hoekstra"
0,"Frank Jansen"
0,"J.B. Drewes"
0,"Lisette Keustermans"
0,"Jan Gerrit Hulleman"
0,"Carel Adriaan Engelbregt"
0,"M.D. Henkel"
0,"Hendrik de Veer"
0,"Nicolas Charles Sieburgh"
0,"Jacob Gijsbert de Hoop Scheffer"
0,"H.W. Schroeder van der Kolk"
0,"Frans Boenders"
0,"G.E. Langemeijer"
0,"B.P.F. Al"
0,"Erik Maten"
0,"W. Bronzwaer"
0,"W.G. Klooster"
0,"Evert van den Berg"
0,"R. Blok"
0,"W. Drop"
0,"Karin Tilmans"
0,"Herman de Kat"
0,"Gerrit Noordzij"
0,"Frans W. Saris"
0,"Michael Hamburger"
0,"Eelco Runia"
0,"Ruurd Bakker"
0,"Ton Naaijkens"
0,"D.W. Fokkema"
0,"Ann Rigney"
0,"Jack van der Weide"
0,"Freddy van Besien"
0,"C. Rooker"
0,"Jacqueline de Man"
0,"J.P. Westgeest"
0,"Luuk Lagerwerf"
0,"Geert van Istendael"
0,"Walter van den Broeck"
0,"Wim Hottentot"
0,"Willem van Elden"
0,"J. Bruyn"
0,"J.C. van Leur"
0,"S. de Wolff"
0,"J. Bronowski"
0,"Lode Roose"
0,"Bert Verm"
0,"Gilbert Degroote"
0,"A.W.P. van Ree"
0,"G.J. Geers"
0,"Bessie Schadee"
0,"Gerbrand Muller"
0,"Franco Ferrarotti"
0,"Henri Bossaert"
0,"P.E. Josselin de Jong"
0,"Co Vet"
0,"A. Teeuw"
0,"P.J. Meertens"
0,"Willem Pée"
0,"Hella S. Haasse"
0,"F.E. Frenkel"
0,"A.J. Vermeersch"
0,"Fr. de Jong Edz."
0,"Jan Aler"
0,"G.H. 's- Gravesande"
0,"Karel Reijnders"
0,"Leopold Flam"
0,"Guillaume van der Graft"
0,"Herbert van Erkelens"
0,"Hendrik Henrichs"
0,"Jan W. Boersma"
0,"Ilja Scholten"
0,"A.M.J. de Keijser"
0,"Bert Schouten"
0,"Dirk Geeraerts"
0,"Marlies Philippa"
0,"Els Elffers"
0,"Georges Wildemeersch"
0,"Jan van der Vegt"
0,"Jozef de Vos"
0,"Jan van Coillie"
0,"Kåre Langvik-Johannessen"
0,"Henry Schogt"
0,"Liesbeth Dolk"
0,"Evert van Uitert"
0,"C. Schmidt"
0,"Jan Fontijn"
0,"G.L. Durlacher"
0,"Theo A.J.M. Janssen"
0,"Lut Missinne"
0,"Vic Nachtergaele"
0,"Jo Tollebeek"
0,"Anne Wadman"
0,"Hans Heestermans"
0,"A.H. Blaauw"
0,"A. Roland Holst"
