"coefficient","Author"
-0.283343312276547,"W.A.M. de Vroomen"
-0.279420901199971,"Raymond Vervliet"
-0.279420890270523,"Paul Goodman"
-0.2774591436637,"Willem Pée"
-0.277459142388165,"Martin Hartkamp"
-0.277459141113235,"Maurits Mok"
-0.277459139838907,"M.J.M. de Haan"
-0.277459125670651,"Alvin W. Gouldner"
-0.275497617336924,"F.L. Zwaan"
-0.275497615887757,"Jan Lechner"
-0.275497614439215,"J.G. Kooij"
-0.273536035884837,"P. Spigt"
-0.273536028761184,"Lidy van Marissing"
-0.271574311042186,"J.A. Verschoor"
-0.271574309724056,"Peter Nijmeijer"
-0.271574308406541,"Wouter Donath Tieges"
-0.269612639339878,"Rita Ghesquiere"
-0.26961263273288,"Hugues C. Pernath"
-0.269612631310057,"E.J. Dommering"
-0.269612629887865,"Toon Tellegen"
-0.269612628466303,"Joyce van Lankeren"
-0.267650833208166,"Jan Vercammen"
-0.267650831726771,"Dirk Coigneau"
-0.267650830246016,"Paul Rodenko"
-0.265689038922457,"Lyckle de Vries"
-0.265689037239225,"J.J.A. Mooij"
-0.265689035556656,"Wim Markus"
-0.26372714600141,"Rudolf Dekker"
-0.263727144260464,"Gérard van den Eerenbeemt"
-0.263727142520191,"G.J.H. van Gelder"
-0.261765142193607,"Henk Hillenaar"
-0.261765140429585,"Quirinus Ignatius Maria Mok"
-0.261765138666238,"Arie Zevenhuijzen"
-0.261765136903566,"Herman Pleij"
-0.261765135141571,"Willem M. Roggeman"
-0.259803123645351,"Joris Note"
-0.259803121946871,"Gerrit van Olivier"
-0.257841041213168,"Hans de Greve"
-0.257841039334813,"Adam Szirmai"
-0.257841033110853,"Henk de Velde"
-0.257841031237038,"P. Smoor"
-0.257841029363919,"Hans Bertens"
-0.255879228219359,"C. Pama"
-0.255879226825816,"Lo van Driel"
-0.25587922543291,"Dorian Cumps"
-0.25587922404064,"Gerrit Borgers"
-0.255879222649006,"Aleid Truijens"
-0.255566931243401,"Huub Beurskens"
-0.25391666724139,"Carel Peeters"
-0.253916665601556,"M.A. Schenkeveld-van der Dussen"
-0.253916663962406,"Sandro Briosi"
-0.253916662323941,"Pascal Tasiaux"
-0.253916651962113,"Edmund Licher"
-0.25195470650152,"W. Blok"
-0.251954683049004,"Fabian R.W. Stolk"
-0.251954669974214,"Arie-Jan Gelderblom"
-0.251954668515382,"Josepha Mendels"
-0.251954667057199,"Salvador Hertog"
-0.251954662146149,"Jan G. Elburg"
-0.25195466069214,"René van Hezewijk"
-0.251954659238779,"Hero Hokwerda"
-0.249992031520585,"H.L. Wesseling"
-0.249992029553193,"Tineke ter Meer"
-0.249992027586514,"H.B.G. Casimir"
-0.24999202562055,"Kester Freriks"
-0.249992023655302,"Jan Bakker"
-0.248029610310802,"Philip van der Eijk"
-0.248029608331206,"Louise O. Fresco"
-0.248029606352326,"Loden Vogel"
-0.246067317779758,"J.V. Schmöler"
-0.246067309964778,"Alex van Schooten"
-0.2453832498019,"Samuel Adrianus Naber"
-0.244104594979437,"Alex Reinders"
-0.244104593102546,"Peter Meel"
-0.242141975070727,"R.Th. van der Paardt"
-0.240180285445097,"W.A.M. de Moor"
-0.240180276900941,"Mary G. Kemperink"
-0.240180271963272,"Eric Vos"
-0.24018026737105,"Saskia van As"
-0.240180231778125,"Carla Rijkenberg"
